사업장명,DONG_CD,MCT_CAT_CD,x,y
이대조뼈다귀,동교동,요식,126.9223461484734,37.55493207282004
단뽀뽀,동교동,요식,126.92180297785065,37.5550170295657
대관령,동교동,요식,126.92189393137875,37.55512225094103
구우소,동교동,요식,126.92206918357272,37.55532528945384
더블플레이치킨,동교동,요식,126.92215626981266,37.55542690798868
소풍,동교동,요식,126.92232336991805,37.5556192463841
후레쉬,동교동,요식,126.92232336991805,37.5556192463841
교동집2,동교동,요식,126.9228401890042,37.55572159112733
교동집,동교동,요식,126.9228401890042,37.55572159112733
플랜비(PLAN B),동교동,요식,126.9212405444405,37.555831626386414
더불어함께오뎅집,동교동,요식,126.92138817352911,37.55587652599807
디아이,동교동,요식,126.92138817352911,37.55587652599807
명호야,동교동,요식,126.92138817352911,37.55587652599807
이디야커피,동교동,요식,126.92219291934644,37.55593737308205
토박이,동교동,요식,126.92219291934644,37.55593737308205
아이테르(Aether),동교동,요식,126.92145545380363,37.555999892296796
헤만(Heman),동교동,요식,126.9210064486555,37.55601138852718
봄식당,동교동,요식,126.9210064486555,37.55601138852718
옹달샘(동교점),동교동,요식,126.9213598348039,37.556051827324204
호프비하우스,동교동,요식,126.92241453845081,37.55609462532415
홍대밀방,동교동,요식,126.92241453845081,37.55609462532415
일본라멘무메이,동교동,요식,126.92214502288935,37.55613299524156
백년커피,동교동,요식,126.92252628387517,37.556172496826484
키움참치,동교동,요식,126.92148875492221,37.556200383827154
명동왕돈까스직영점,동교동,요식,126.92148875492221,37.556200383827154
치킨락,동교동,요식,126.92224836728397,37.55621895182439
너나들이,동교동,요식,126.92224836728397,37.55621895182439
커피지뉴,동교동,요식,126.92156271239556,37.559285717960925
사이토,동교동,요식,126.92276199762347,37.55928719846935
알척(Al Choc),동교동,요식,126.92276199762347,37.55928719846935
펍사이토,동교동,요식,126.92268104076831,37.55939211977536
커피감각,동교동,요식,126.92218457215836,37.55946462770711
연남동누들장칼(JANG KAL),동교동,요식,126.92260003620267,37.559493289088365
리이슈,동교동,요식,126.92260003620267,37.559493289088365
파크 애비뉴(Park Avenue),동교동,요식,126.92219559941181,37.55967649945732
송가,동교동,요식,126.92621232895719,37.55980654024156
이노시시,동교동,요식,126.92621232895719,37.55980654024156
전주상회,동교동,요식,126.92606251450418,37.55995756388122
연남화로굼,동교동,요식,126.92606251450418,37.55995756388122
오복수산시장,동교동,요식,126.92606251450418,37.55995756388122
한스뮤직챔버,동교동,요식,126.92606251450418,37.55995756388122
동경야시장,동교동,요식,126.92606251450418,37.55995756388122
향미,동교동,요식,126.92591933687218,37.56011772238914
아필립,동교동,요식,126.92576881641583,37.56016353874472
서울콜렉터,동교동,요식,126.92576881641583,37.56016353874472
도원,동교동,요식,126.9258892214004,37.56024737233446
야경,동교동,요식,126.9258892214004,37.56024737233446
포레스트(for:rest),동교동,요식,126.92618790775522,37.560663647380444
닭파니,동교동,요식,126.92618790775522,37.560663647380444
테트리스찜닭 마포점,동교동,요식,126.92598438893329,37.560828429431695
음공스튜디오&키친,동교동,요식,126.92598438893329,37.560828429431695
기유,동교동,요식,126.92598438893329,37.560828429431695
하노다찌연남,동교동,요식,126.92615521149344,37.56115795081517
윤세영식당연남,동교동,요식,126.92680209131609,37.561555014846626
연남장,동교동,요식,126.92680209131609,37.561555014846626
스시올리지,동교동,요식,126.9251749625927,37.560123198481676
Ebrick Coffee(이브릭커피),동교동,요식,126.9251749625927,37.560123198481676
더레이어스,동교동,요식,126.9251749625927,37.560123198481676
구가원,동교동,요식,126.92445025793205,37.56016619946816
지구촌가정식,동교동,요식,126.92528209813872,37.56019876651988
소울,동교동,요식,126.9240458146712,37.5602310882957
시가지,동교동,요식,126.92457726514773,37.56023943321044
풍년식당,동교동,요식,126.92457726514773,37.56023943321044
연남제비,동교동,요식,126.92519079294644,37.56027745459664
낭만반점,동교동,요식,126.92477923275663,37.5602790054273
베란다컵케익연남별관,동교동,요식,126.92477923275663,37.5602790054273
바닐라키친,동교동,요식,126.92501183287635,37.56028259171404
길에서만나다,동교동,요식,126.92501183287635,37.56028259171404
도꼬마리,동교동,요식,126.92501183287635,37.56028259171404
연남테라스,동교동,요식,126.92501183287635,37.56028259171404
화령,동교동,요식,126.92415789749009,37.56030610040574
연남동228-9,동교동,요식,126.9249465858574,37.56034328136832
단단,동교동,요식,126.9249465858574,37.56034328136832
용심,동교동,요식,126.92467210714668,37.56034515114027
이품만두,동교동,요식,126.92509788629164,37.56036276812395
윤씨그릴방,동교동,요식,126.92509788629164,37.56036276812395
얼랑,동교동,요식,126.92572440971112,37.560390768277905
이품만두,동교동,요식,126.92499810880786,37.56044472155199
하하,동교동,요식,126.92434842201341,37.56045945388258
롱타임노씨 연남점,동교동,요식,126.92486792857093,37.56047019590306
타이이펙트,동교동,요식,126.92486792857093,37.56047019590306
라오찌에연남점,동교동,요식,126.92446810349642,37.56057798466029
곱창연구소,동교동,요식,126.92459556330704,37.56071794977283
소이연남,동교동,요식,126.92459556330704,37.56071794977283
이억만 껍데기,동교동,요식,126.92369913874654,37.55988845022911
로켓치킨본점,동교동,요식,126.92415520889243,37.559894479421146
트라이베카(Tribeca),동교동,요식,126.92558588162848,37.55990806811824
톨테일,동교동,요식,126.92538433504951,37.55992554352125
그린팬트리(Green pantry),동교동,요식,126.92456626001358,37.559933659705955
또다른자아,동교동,요식,126.92456626001358,37.559933659705955
연주방,동교동,요식,126.92456626001358,37.559933659705955
이와나시,동교동,요식,126.92510205180305,37.55993727619045
엘에이치투(LH2),동교동,요식,126.92510205180305,37.55993727619045
현명식탁,동교동,요식,126.92470249953648,37.55996645524389
강화통통생고기 연남점,동교동,요식,126.92424163835062,37.55997115162539
"두,더즈(Do,Does)",동교동,요식,126.92424163835062,37.55997115162539
홈보이 서울,동교동,요식,126.92424163835062,37.55997115162539
챠우매화,동교동,요식,126.92548508602755,37.55999771641695
연피랑,동교동,요식,126.92444781879428,37.56000440335641
저스트텐동,동교동,요식,126.92444781879428,37.56000440335641
하쿠텐(白天),동교동,요식,126.92501956384868,37.56002387359261
장가(張家),동교동,요식,126.92501956384868,37.56002387359261
小주방,동교동,요식,126.92501956384868,37.56002387359261
더 34번가,동교동,요식,126.92501956384868,37.56002387359261
스노잉,동교동,요식,126.92485127526628,37.560032153543254
탕화쿵푸,동교동,요식,126.92473512904733,37.56003469795124
부스터,동교동,요식,126.9238605049247,37.56003560871164
웨이브,동교동,요식,126.9238605049247,37.56003560871164
박석1981,동교동,요식,126.9238605049247,37.56003560871164
무유,동교동,요식,126.92525032377557,37.56003622635458
하치,동교동,요식,126.92525032377557,37.56003622635458
백성당,동교동,요식,126.92525032377557,37.56003622635458
포가,동교동,요식,126.92525032377557,37.56003622635458
비너스 다방,동교동,요식,126.92525032377557,37.56003622635458
련남면옥,동교동,요식,126.92525032377557,37.56003622635458
오마(오ma),동교동,요식,126.92462119669347,37.56006324286587
멕시칸 식당 베르데(Verde),동교동,요식,126.92462119669347,37.56006324286587
바플랫폼(Bar platform),동교동,요식,126.92462119669347,37.56006324286587
향미,동교동,요식,126.92436037725653,37.56007151799693
회뜨는총각,동교동,요식,126.92436037725653,37.56007151799693
스튜디오 소금,동교동,요식,126.92394412744252,37.560101516529954
토요코인,동교동,요식,126.92394412744252,37.560101516529954
천리향양꼬치,동교동,요식,126.92536657604661,37.560112455522855
달팽이골목,동교동,요식,126.92468792156552,37.55954693396452
연남와인,동교동,요식,126.92468792156552,37.55954693396452
물고기자리(Pisces),동교동,요식,126.92468792156552,37.55954693396452
미스터와우,동교동,요식,126.923774873519,37.559557652764084
빈센트,동교동,요식,126.92430890548921,37.55956637814034
어니스트팬케이크(HONEST PANCAKES),동교동,요식,126.92411821854635,37.55957812732624
연남노가리,동교동,요식,126.92338115051113,37.55960669254086
소풍김밥,동교동,요식,126.92338115051113,37.55960669254086
연남동술집,동교동,요식,126.92338115051113,37.55960669254086
서대문양꼬치BAR,동교동,요식,126.92338115051113,37.55960669254086
라르고,동교동,요식,126.92385542943913,37.55964236676659
돈이좋은세상,동교동,요식,126.92385542943913,37.55964236676659
추억속으로,동교동,요식,126.92385542943913,37.55964236676659
온앤오프(5NN5FF),동교동,요식,126.92438688999948,37.559645435672934
팁시(Tipsi),동교동,요식,126.92438688999948,37.559645435672934
너의 옆자리,동교동,요식,126.924955439835,37.55965709152681
곱깨비 연남본점,동교동,요식,126.924955439835,37.55965709152681
장끼전,동교동,요식,126.924955439835,37.55965709152681
주식회사반지하,동교동,요식,126.92558856697758,37.55970710697497
브롱스연남점,동교동,요식,126.92395637037204,37.559710574288886
웬디앤브레드(Wendy&Bred),동교동,요식,126.92529493829379,37.55971085276126
등불서양주점,동교동,요식,126.92529493829379,37.55971085276126
위아소울메이트,동교동,요식,126.92529493829379,37.55971085276126
어썸몰타,동교동,요식,126.92413659587348,37.55972092385151
쿠시파파,동교동,요식,126.92413659587348,37.55972092385151
빚짜연남점,동교동,요식,126.92413659587348,37.55972092385151
쿄다이,동교동,요식,126.92413659587348,37.55972092385151
허니홀,동교동,요식,126.92308773117023,37.55972806284707
일에프비스트로 앤펍(IF Bistro & PuB),동교동,요식,126.92503751717416,37.559733765843006
쿠라게,동교동,요식,126.92503751717416,37.559733765843006
낙원사천샤브샤브,동교동,요식,126.92575357377196,37.559768810128574
미미램양꼬치,동교동,요식,126.92575357377196,37.559768810128574
준식당,동교동,요식,126.92404361668844,37.5597898874061
숲길곱창,동교동,요식,126.92404361668844,37.5597898874061
낭풍,동교동,요식,126.92358897717462,37.55980452905242
폰테벨라,동교동,요식,126.92547038731318,37.55982205203636
플레이버(flavor),동교동,요식,126.92466010265657,37.55982749535237
후쿠오카 함바그 연남점,동교동,요식,126.92466010265657,37.55982749535237
면식범,동교동,요식,126.92466010265657,37.55982749535237
비옥,동교동,요식,126.9242444005984,37.55982932136415
아라카르트(ALACARTE),동교동,요식,126.9242444005984,37.55982932136415
더티핑크(DIRTY PINK),동교동,요식,126.92500254683404,37.5598732886633
오늘그대와,동교동,요식,126.92500254683404,37.5598732886633
안(Anh),동교동,요식,126.92500254683404,37.5598732886633
갈빗,동교동,요식,126.92477898895277,37.55988378231229
퍼틴,동교동,요식,126.92477898895277,37.55988378231229
헤즈밀 has meal,동교동,요식,126.92576546614656,37.55906171058353
블룸스토리,동교동,요식,126.92576546614656,37.55906171058353
혼네,동교동,요식,126.92603607044587,37.559136482508535
슬로우(SLOW),동교동,요식,126.92603607044587,37.559136482508535
그리너리테이블(Greenery Table),동교동,요식,126.92603607044587,37.559136482508535
시무,동교동,요식,126.92587136732296,37.559139490272855
청춘소년,동교동,요식,126.92587136732296,37.559139490272855
채널1969,동교동,요식,126.92617873042623,37.559157101869516
코리아,동교동,요식,126.92617873042623,37.559157101869516
